0.000000000000000000e+00, 0.000000000000000000e+00, -1.100500000000000256e+00, -4.360000000000003872e-01, 1.545440626148656849e+00, 2.535298382141894236e-02, 9.996785614443028933e-01, 1.189092355923317079e+00, 9.890923559233167905e-01
1.000679005196186862e-02, 2.257437640302832269e-02, -1.100287793281349291e+00, -4.259976168023079102e-01, 1.543193395805740886e+00, 2.759942591021449440e-02, 9.996190632883241722e-01, 1.188111363604616555e+00, 9.881113636046164883e-01
2.001358010392373724e-02, 4.465006668756791447e-02, -1.100050905053055805e+00, -4.159919099776933082e-01, 1.541112106113205815e+00, 2.967986148394387985e-02, 9.995594558715824585e-01, 1.187219701819295148e+00, 9.872197018192950813e-01
3.002037015588560759e-02, 6.626942166640012455e-02, -1.099791338047222178e+00, -4.059871686020177228e-01, 1.539173908534908986e+00, 3.161714823989143774e-02, 9.995000529950844870e-01, 1.186405344168549814e+00, 9.864053441685497470e-01
4.002716020784747447e-02, 8.747479215230627436e-02, -1.099510770604970933e+00, -3.959846552156591759e-01, 1.537359526671063126e+00, 3.343056997245125866e-02, 9.994410422787914916e-01, 1.185658197845985251e+00, 9.856581978459851845e-01
5.003395025980934135e-02, 1.083083790653272538e-01, -1.099210583813883702e+00, -3.859829833507913421e-01, 1.535652560846907821e+00, 3.513653214254816581e-02, 9.993825214145961588e-01, 1.184969741316547864e+00, 9.849697413165476867e-01
6.004074031177121518e-02, 1.288065841574842496e-01, -1.098891975857448244e+00, -3.759811779691016320e-01, 1.534039373602925860e+00, 3.674867685952616647e-02, 9.993245392509253477e-01, 1.184332906645833017e+00, 9.843329066458329502e-01
7.004753036373308206e-02, 1.489982919644498860e-01, -1.098556043070400667e+00, -3.659799907912935080e-01, 1.532508709050526274e+00, 3.827826386094342753e-02, 9.992671187003963063e-01, 1.183741853234532959e+00, 9.837418532345330036e-01
8.005432041569494894e-02, 1.689110501886852134e-01, -1.098203722782401526e+00, -3.559792309230717655e-01, 1.531050831730463857e+00, 3.973503153550511646e-02, 9.992102517833133524e-01, 1.183191572384062473e+00, 9.831915723840622956e-01
9.006111046765681583e-02, 1.885685204268801041e-01, -1.097835861373999800e+00, -3.459792666376956261e-01, 1.529657448622322002e+00, 4.112727519819574240e-02, 9.991539156880544503e-01, 1.182677815162721524e+00, 9.826778151627214575e-01
1.000679005196186827e-01, 2.079931779408029369e-01, -1.097453189599493451e+00, -3.359798799086443633e-01, 1.528321294516112205e+00, 4.246226169572291098e-02, 9.990980714282676756e-01, 1.182196899626476450e+00, 9.821968996264764939e-01
1.100746905715805496e-01, 2.272054024135189143e-01, -1.097056356281252976e+00, -3.259808879403640058e-01, 1.527036030935524202e+00, 4.374633063507685216e-02, 9.990426710386131059e-01, 1.181745644754556457e+00, 9.817456447545562792e-01
1.200814806235424304e-01, 2.462229420413973580e-01, -1.096645957580223429e+00, -3.159825812465655304e-01, 1.525796141284608165e+00, 4.498499936015044193e-02, 9.989876625026793411e-01, 1.181321305540884437e+00, 9.813213055408843699e-01
1.300882706755042972e-01, 2.650631026954753944e-01, -1.096222505225822541e+00, -3.059847068909332113e-01, 1.524596675076690167e+00, 4.618321865573783713e-02, 9.989329858977509247e-01, 1.180921461729887989e+00, 9.809214617298879224e-01
1.400950607274661641e-01, 2.837411573311643398e-01, -1.095786471855619171e+00, -2.959874064334662158e-01, 1.523433263736864607e+00, 4.734535710199707509e-02, 9.988785797887971274e-01, 1.180544005303631350e+00, 9.805440053036312831e-01
1.501018507794280310e-01, 3.022714676511251697e-01, -1.095338277033003127e+00, -2.859907178335840960e-01, 1.522301974075138453e+00, 4.847534757491869795e-02, 9.988243792967264056e-01, 1.180187075227251858e+00, 9.801870752272516807e-01
