0.000000000000000000e+00, 0.000000000000000000e+00, -2.200000000000000178e+00, 3.399999999999999911e+00, -1.776877264254694389e+00, -2.046253444657316067e-01, -9.788403692136325995e-01, -2.749174983453479104e+00, -2.949174983453479282e+00
1.000222892682640398e-02, 8.209922351065972873e-03, -2.202474831988716186e+00, 3.390307368088356199e+00, -1.769401961554683433e+00, -1.973025673368202504e-01, -9.803426426113981407e-01, -2.728096344861683509e+00, -2.928096344861683686e+00
2.000445785365280796e-02, 1.639328520516675561e-02, -2.204868954564428218e+00, 3.380594739419146677e+00, -1.762094320140838999e+00, -1.901333704879980269e-01, -9.817582703633688235e-01, -2.707412203270819884e+00, -2.907412203270820061e+00
3.000668678047921367e-02, 2.455065902120389526e-02, -2.207184025652307202e+00, 3.370863139286813137e+00, -1.754949783697599797e+00, -1.831143698180945634e-01, -9.830916170765174877e-01, -2.687117592457533011e+00, -2.887117592457533188e+00
4.000891570730561592e-02, 3.268261425807893888e-02, -2.209421665905068277e+00, 3.361113554469541409e+00, -1.747963926371771892e+00, -1.762422197288520953e-01, -9.843468291131165504e-01, -2.667207324607917318e+00, -2.867207324607917496e+00
5.001114463413201816e-02, 4.078972137469341619e-02, -2.211583459527838968e+00, 3.351346934357846141e+00, -1.741132451030442008e+00, -1.695136184300320425e-01, -9.855278449474461633e-01, -2.647676026247282266e+00, -2.847676026247282444e+00
6.001337356095842734e-02, 4.887255082994888117e-02, -2.213670955088932413e+00, 3.341564192064531369e+00, -1.734451187296307539e+00, -1.629253124996275226e-01, -9.866384051651845288e-01, -2.628518170919114105e+00, -2.828518170919114283e+00
7.001560248778482265e-02, 5.693167308274686700e-02, -2.215685666316846270e+00, 3.331766205516525137e+00, -1.727916089397702137e+00, -1.564741007716264065e-01, -9.876820620967614595e-01, -2.609728108855551731e+00, -2.809728108855551909e+00
8.001783141461123183e-02, 6.496765859198894155e-02, -2.217629072883812835e+00, 3.321953818529078895e+00, -1.721523233866658398e+00, -1.501568376181113273e-01, -9.886621890800356693e-01, -2.591300093868576404e+00, -2.791300093868576582e+00
9.002006034143764102e-02, 7.298107781657663107e-02, -2.219502621176211221e+00, 3.312127841862812172e+00, -1.715268817114687261e+00, -1.439704356870641910e-01, -9.895819893510980902e-01, -2.573228307677775994e+00, -2.773228307677776172e+00
1.000222892682640363e-01, 8.097250121541146872e-02, -2.221307725052163562e+00, 3.302289054264082147e+00, -1.709149152912497582e+00, -1.379118681520240253e-01, -9.904445045649042934e-01, -2.555506881877025016e+00, -2.755506881877025194e+00
1.100245181950904455e-01, 8.894249924739501545e-02, -2.223045766586619010e+00, 3.292438203489157278e+00, -1.703160669797100679e+00, -1.319781705252165704e-01, -9.912526229497791164e-01, -2.538129917730218121e+00, -2.738129917730218299e+00
1.200267471219168547e-01, 9.689164237142881830e-02, -2.224718096804241707e+00, 3.282576007312663080e+00, -1.697299908426710635e+00, -1.261664420810271747e-01, -9.920090871018343304e-01, -2.521091503972888948e+00, -2.721091503972889125e+00
1.300289760487432500e-01, 1.048205022949623422e-01, -2.226326036648908158e+00, 3.272703152963336581e+00, -1.691563518006981903e+00, -1.204738460446660719e-01, -9.927165015346557375e-01, -2.504385730177618008e+00, -2.704385730177618186e+00
1.400312049755696453e-01, 1.127296688089806931e-01, -2.227870880872753645e+00, 3.262820277003563252e+00, -1.685948241837159856e+00, -1.148975986796541560e-01, -9.933773411033941514e-01, -2.488006666714046133e+00, -2.688006666714046311e+00
1.500334339023960684e-01, 1.206197453253495255e-01, -2.229353897252207339e+00, 3.252927971524881112e+00, -1.680450918869444754e+00, -1.094349739815763251e-01, -9.939939569583166046e-01, -2.471948389717932848e+00, -2.671948389717933026e+00
1.600356628292224637e-01, 1.284913355894201359e-01, -2.230776324451983150e+00, 3.243026801594115494e+00, -1.675068490838066415e+00, -1.040833136862762270e-01, -9.945685817539604567e-01, -2.456205021103842867e+00, -2.656205021103843045e+00
1.700378917560488590e-01, 1.363450433465438205e-01, -2.232139372667668820e+00, 3.233117306652918632e+00, -1.669797999742703487e+00, -9.884002748676157246e-02, -9.951033358231777814e-01, -2.440770739221351793e+00, -2.640770739221351970e+00
1.800401206828752820e-01, 1.441814723420718480e-01, -2.233444224326049277e+00, 3.223200001489008759e+00, -1.664636585120807366e+00, -9.370259282738166440e-02, -9.956002330742123041e-01, -2.425639787638008471e+00, -2.625639787638008649e+00
1.900423496097016773e-01, 1.520012263277935594e-01, -2.234692034775596525e+00, 3.213275377185937920e+00, -1.659581481355856925e+00, -8.866855453682924437e-02, -9.960611865926456421e-01, -2.410806482851576060e+00, -2.610806482851576238e+00
2.000445785365280726e-01, 1.598049097892469406e-01, -2.235883933073849139e+00, 3.203343901141261441e+00, -1.654630014579401953e+00, -8.373552387463488456e-02, -9.964880139978806728e-01, -2.396265219711210648e+00, -2.596265219711210825e+00
2.100468074633544957e-01, 1.675931286133006681e-01, -2.237021022726916719e+00, 3.193406017134397867e+00, -1.649779599712449807e+00, -7.890117754789327531e-02, -9.968824425084212848e-01, -2.382010476219126982e+00, -2.582010476219127160e+00
2.200490363901808910e-01, 1.753664888445659875e-01, -2.238104382133756509e+00, 3.183462147819412724e+00, -1.645027738763940706e+00, -7.416325782647598119e-02, -9.972461136492654088e-01, -2.368036821073836951e+00, -2.568036821073837128e+00
2.300512653170072863e-01, 1.831255965276540609e-01, -2.239135065212065179e+00, 3.173512695837733766e+00, -1.640372018456094372e+00, -6.951957184627557962e-02, -9.975805877874280858e-01, -2.354338918353052090e+00, -2.554338918353052268e+00
2.400534942438337094e-01, 1.908710577071760783e-01, -2.240114102040570376e+00, 3.163558044720012230e+00, -1.635810107810493852e+00, -6.496799074206455193e-02, -9.978873484411650008e-01, -2.340911531252279687e+00, -2.540911531252279865e+00
2.500557231706601047e-01, 1.986034784277432019e-01, -2.241042499492336582e+00, 3.153598559777512023e+00, -1.631339755800059521e+00, -6.050644872497808191e-02, -9.981678063645870180e-01, -2.327749525244419360e+00, -2.527749525244419537e+00
2.600579520974865000e-01, 2.063234650462627551e-01, -2.241921241893950700e+00, 3.143634588580033640e+00, -1.626958788893408947e+00, -5.613294194090509559e-02, -9.984233034284901720e-01, -2.314847870202445534e+00, -2.514847870202445712e+00
2.700601810243128953e-01, 2.140316260904136236e-01, -2.242751291826722504e+00, 3.133666459418328110e+00, -1.622665107834565301e+00, -5.184552646212597926e-02, -9.986551163368988515e-01, -2.302201639599195104e+00, -2.502201639599195282e+00
2.800624099511392906e-01, 2.217285710095801832e-01, -2.243533590546788137e+00, 3.123694483761861651e+00, -1.618456686289046154e+00, -4.764231804719417512e-02, -9.988644600400446993e-01, -2.289806014580868521e+00, -2.489806014580868698e+00
2.900646388779657414e-01, 2.294149092565029302e-01, -2.244269058475434786e+00, 3.113718958299125372e+00, -1.614331569304391145e+00, -4.352149162933245663e-02, -9.990524909965231570e-01, -2.277656286916013961e+00, -2.477656286916014139e+00
3.000668678047921367e-01, 2.370912502839220282e-01, -2.244958595794755762e+00, 3.103740165792536310e+00, -1.610287871308453633e+00, -3.948128026307786559e-02, -9.992203102963771455e-01, -2.265747860041981809e+00, -2.465747860041981987e+00
3.100690967316185320e-01, 2.447582035445780013e-01, -2.245603083036465275e+00, 3.093758375921269455e+00, -1.606323774177778274e+00, -3.551997406671367902e-02, -9.993689666195864074e-01, -2.254076249813311339e+00, -2.454076249813311517e+00
3.200713256584449273e-01, 2.524163785259107562e-01, -2.246203381666410426e+00, 3.083773846071545144e+00, -1.602437525360404180e+00, -3.163591915067708038e-02, -9.994994590391191869e-01, -2.242637084940708903e+00, -2.442637084940709080e+00
3.300735545852713226e-01, 2.600663870892246377e-01, -2.246760334822697214e+00, 3.073786819109403101e+00, -1.598627434935388392e+00, -2.782751542003811598e-02, -9.996127397075067478e-01, -2.231426103864948107e+00, -2.431426103864948285e+00
3.400757835120977179e-01, 2.677088449537500803e-01, -2.247274767915857119e+00, 3.063797522244159133e+00, -1.594891873286480966e+00, -2.409321493218546592e-02, -9.997097163648213103e-01, -2.220439153039106994e+00, -2.420439153039107172e+00
3.500780124389241132e-01, 2.753443681923505859e-01, -2.247747488882955391e+00, 3.053806172409057496e+00, -1.591229271292236902e+00, -2.043152271685321278e-02, -9.997912546524252431e-01, -2.209672192236570520e+00, -2.409672192236570698e+00
3.600802413657505641e-01, 2.829735728778898229e-01, -2.248179288721874336e+00, 3.043812977541592968e+00, -1.587638118922405805e+00, -1.684099595441234526e-02, -9.998581803712282001e-01, -2.199121294810500782e+00, -2.399121294810500959e+00
3.700824702925769594e-01, 2.905970750832312377e-01, -2.248570942048789156e+00, 3.033818137398022863e+00, -1.584116963723431137e+00, -1.332024299779607963e-02, -9.999112816277649918e-01, -2.188782647296218631e+00, -2.388782647296218808e+00
3.800846992194033547e-01, 2.982154908812385541e-01, -2.248923207650399547e+00, 3.023821844363260958e+00, -1.580664409373634172e+00, -9.867922422093325027e-03, -9.999513108682199780e-01, -2.178652548910386955e+00, -2.378652548910387132e+00
3.900869281462297500e-01, 3.058294376168908535e-01, -2.249236829080451194e+00, 3.013824282585701120e+00, -1.577279113747096950e+00, -6.482741544125960632e-03, -9.999789868102589852e-01, -2.168727409323603084e+00, -2.368727409323603261e+00
4.000891570730561453e-01, 3.134395431467051352e-01, -2.249512535483193965e+00, 3.003825616631801587e+00, -1.573959783667921331e+00, -3.163451596666321235e-03, -9.999949962744791865e-01, -2.159003736482951741e+00, -2.359003736482951918e+00
4.100913859998825406e-01, 3.210464405107611441e-01, -2.249751041724608047e+00, 2.993825999259614346e+00, -1.570705176360693178e+00, 9.115043407722192733e-05, -9.999999958457991278e-01, -2.149478143839306021e+00, -2.349478143839306199e+00
4.200936149267089914e-01, 3.286507627856005698e-01, -2.249953048689182555e+00, 2.983825578987379767e+00, -1.567514100614356920e+00, 3.282220287301006959e-03, -9.999946135004855741e-01, -2.140147356469058515e+00, -2.340147356469058693e+00
4.300958438535353867e-01, 3.362531430477652683e-01, -2.250119243823247128e+00, 2.973824500956764094e+00, -1.564385415673874347e+00, 6.410867206604906575e-03, -9.999794501796820390e-01, -2.131008210305710637e+00, -2.331008210305710815e+00
4.400980727803617820e-01, 3.438542143737970402e-01, -2.250250301676291809e+00, 2.963822907746292756e+00, -1.561318030182664351e+00, 9.478154694166069164e-03, -9.999550812829511859e-01, -2.122057651313969284e+00, -2.322057651313969462e+00
4.501003017071881773e-01, 3.514546098776511474e-01, -2.250346884439387463e+00, 2.953820940134082473e+00, -1.558310901177156094e+00, 1.248510123673207337e-02, -9.999220580860832541e-01, -2.113292734623484215e+00, -2.313292734623484392e+00
4.601025306340145726e-01, 3.590549715483986604e-01, -2.250409642532958276e+00, 2.943818726278454090e+00, -1.555363029770023164e+00, 1.543268436459891910e-02, -9.998809090353224516e-01, -2.104710613848458589e+00, -2.304710613848458767e+00
4.701047595608409679e-01, 3.666559616613734862e-01, -2.250439214967066004e+00, 2.933816367520006185e+00, -1.552473456336847857e+00, 1.832184522642701929e-02, -9.998321409054116149e-01, -2.096308528869555765e+00, -2.296308528869555943e+00
4.801069884876674188e-01, 3.742582453135009368e-01, -2.250436229492358997e+00, 2.923813962207828077e+00, -1.549641266923615035e+00, 2.115348196281018403e-02, -9.997762400661704962e-01, -2.088083826118384501e+00, -2.288083826118384678e+00
